Traffic_Flag,Login_Attempts,Connection_Duration,Packets_Per_Second,Error_Rate,Packet_Size,Label
1,23,38.0,5263.0,0.1584543098399969,1353.0,1
1,21,359.0,4811.0,0.3598204168998528,915.0,1
1,10,416.0,4428.0,0.2672718179515675,1251.0,0
3,10,552.0,5866.0,0.7036201830806684,776.0,0
1,18,400.0,2449.0,0.4961485432834901,1217.0,0
2,6,361.0,4807.0,0.1499811688455369,1265.0,0
1,15,281.0,2515.0,0.6279877999512276,999.0,0
1,7,698.0,293.0,0.3194623477643994,590.0,0
2,22,364.0,2400.0,0.7340556406526578,603.0,1
1,3,486.0,4213.0,0.4727711758759857,1420.0,0
1,8,171.0,353.0,0.0423264562796441,1892.0,0
0,3,719.0,2402.0,0.690775978571852,960.0,1
3,9,453.0,2945.0,0.5048845338225025,1529.0,1
2,20,682.0,4300.0,0.4154735965279768,1034.0,1
1,8,123.0,2337.0,0.4252097937956821,840.0,0
2,13,581.0,4542.0,0.0510151172769943,402.0,0
2,17,368.0,2105.0,0.9229321119981078,610.0,0
1,21,658.0,5608.0,0.4478149107707663,493.0,1
2,12,419.0,4451.0,0.0622604774294467,1240.0,0
0,9,290.0,4919.0,0.1449931746804864,1901.0,1
3,2,635.0,1311.0,0.0225310493264567,1540.0,0
0,15,392.0,4561.0,0.5093607043663955,83.0,1
3,17,795.0,4211.0,0.1463276349623202,570.0,1
1,9,692.0,5415.0,0.481305704200639,1042.0,0
2,5,631.0,3727.0,0.5360861958972456,508.0,0
1,3,735.0,4603.0,0.7023049954078026,983.0,0
1,14,16.0,1099.0,0.6551932793494117,942.0,0
1,5,682.0,2042.0,0.53177906146648,842.0,0
1,16,437.0,5894.0,0.9073433690489606,1525.0,1
0,4,776.0,2325.0,0.7897412718706864,431.0,1
1,13,387.0,2971.0,0.7174185582095085,1006.0,0
1,9,49.0,4462.0,0.2222818388126122,973.0,0
1,21,206.0,3064.0,0.3740345286311605,325.0,1
0,2,173.0,3466.0,0.6847991004503796,559.0,1
0,22,323.0,5278.0,0.6633960191779055,1424.0,1
2,3,334.0,395.0,0.7239364785520871,1227.0,0
1,16,283.0,2971.0,0.7506090721063717,1006.0,0
3,20,112.0,5117.0,0.1966038870219063,686.0,1
1,12,306.0,5723.0,0.153994799316062,1038.0,0
1,1,71.0,4787.0,0.7680149443045979,453.0,0
1,23,419.0,5862.0,0.3894004067703827,1871.0,1
1,15,715.0,1157.0,0.4102216344618735,994.0,0
1,5,160.0,507.0,0.4890353008486316,414.0,0
1,3,351.0,981.0,0.0990787889806273,398.0,0
3,15,717.0,2541.0,0.0863404804505266,1986.0,0
1,9,745.0,671.0,0.3294092561948416,452.0,0
1,23,540.0,2569.0,0.4779085343125079,1613.0,1
0,13,270.0,2722.0,0.3293908897793216,361.0,1
1,24,702.0,2971.0,0.9148570993954804,1006.0,1
1,4,455.0,539.0,0.3314687161157452,387.0,0
1,4,625.0,2373.0,0.3453355778895324,1670.0,0
1,12,396.0,3429.0,0.6922849349799907,729.0,0
1,23,166.0,2971.0,0.0655697855604393,1006.0,1
1,11,400.0,3356.0,0.4961485432834901,1724.0,0
1,24,572.0,5566.0,0.8565703072923075,306.0,1
0,4,244.0,1614.0,0.0602706909903467,1720.0,1
1,8,628.0,1129.0,0.9678156660208104,885.0,0
2,22,632.0,1286.0,0.3657796578625614,817.0,1
1,10,379.0,2985.0,0.5203169026997732,1348.0,0
1,12,425.0,3901.0,0.792384538932578,692.0,0
2,23,775.0,967.0,0.3481018249187478,1894.0,1
1,6,21.0,1445.0,0.8087948562774653,189.0,0
1,0,455.0,1744.0,0.6214063180177775,470.0,0
3,21,75.0,3597.0,0.4847558991852967,832.0,1
1,18,613.0,4356.0,0.7900323621237985,1249.0,0
1,3,17.0,5297.0,0.7019920915776435,944.0,0
0,17,767.0,2020.0,0.2505302913347714,1992.0,1
1,20,642.0,2600.0,0.4007780161256667,1537.0,1
1,23,162.0,2971.0,0.1813849053868371,1006.0,1
1,11,124.0,3417.0,0.4429560866427298,1210.0,0
1,2,429.0,4282.0,0.8437613666525237,1532.0,1
1,5,579.0,5953.0,0.7074321415165847,1871.0,0
1,11,626.0,1064.0,0.699894621922267,150.0,0
0,4,603.0,3015.0,0.1837880285797684,932.0,1
1,5,19.0,2459.0,0.9706458323192868,1032.0,0
1,2,465.0,4989.0,0.4844649799620999,673.0,0
2,2,400.0,4852.0,0.4961485432834901,547.0,0
1,13,580.0,1172.0,0.340188235238761,1687.0,0
1,19,495.0,4332.0,0.9395653403062446,1671.0,1
1,19,170.0,1220.0,0.1976411773287223,1681.0,1
1,8,75.0,5174.0,0.9582620104107084,56.0,0
0,22,318.0,2730.0,0.9673686194259352,1037.0,1
1,18,259.0,3251.0,0.8854830394868585,1935.0,1
0,20,789.0,567.0,0.4818302371515556,763.0,1
1,0,400.0,4137.0,0.4961485432834901,108.0,0
1,13,792.0,695.0,0.2502703298238243,1901.0,0
1,11,701.0,1342.0,0.0415252165188021,1339.0,0
1,16,789.0,4951.0,0.1358329752485174,44.0,0
1,2,72.0,3505.0,0.0530658288822097,925.0,0
1,13,395.0,2331.0,0.9801610133156022,1880.0,1
1,10,400.0,2643.0,0.4961485432834901,1411.0,0
1,6,630.0,3538.0,0.2803182938718356,1842.0,0
1,3,571.0,2971.0,0.9240755113183,1006.0,0
1,10,583.0,5486.0,0.4393094590937489,156.0,0
1,23,788.0,66.0,0.5357386916396876,1030.0,1
0,3,400.0,4128.0,0.4961485432834901,462.0,1
1,10,325.0,2937.0,0.1512898299993741,595.0,0
1,21,528.0,3168.0,0.3245118415747836,1362.0,1
2,13,657.0,1368.0,0.3335014314205385,1678.0,0
1,16,19.0,1639.0,0.8043712783593742,569.0,0
1,22,265.0,2261.0,0.6496755604613896,982.0,1
3,3,621.0,3906.0,0.2362087089838109,1762.0,1
0,14,770.0,2168.0,0.9252301391641864,1487.0,1
1,12,309.0,3644.0,0.2353200395356776,1721.0,0
1,1,644.0,3986.0,0.186664001840322,1354.0,0
1,11,575.0,5868.0,0.4821780338185526,1104.0,0
1,9,496.0,3540.0,0.3869186427569722,1658.0,0
0,11,72.0,4008.0,0.9973548498677,494.0,1
1,1,18.0,5447.0,0.8772670367660089,1261.0,0
1,18,119.0,1836.0,0.2251778564849925,384.0,0
1,11,453.0,2971.0,0.2609045122653876,1006.0,0
1,13,419.0,4180.0,0.3357916951886555,869.0,0
3,7,435.0,1336.0,0.293678924354352,1733.0,0
1,10,234.0,1299.0,0.1289171742887801,1909.0,0
1,1,400.0,862.0,0.4961485432834901,159.0,0
1,10,655.0,2563.0,0.6497585295381123,1291.0,0
2,15,606.0,1028.0,0.8196347342520764,377.0,0
1,4,686.0,5517.0,0.7053788771228412,1637.0,0
1,17,317.0,4279.0,0.1811177650425136,884.0,0
1,7,34.0,2469.0,0.4331237424215907,1664.0,0
3,18,680.0,2391.0,0.2791101045373764,473.0,0
3,5,400.0,58.0,0.4961485432834901,758.0,0
1,4,99.0,967.0,0.329992180914706,1412.0,0
0,13,553.0,2181.0,0.4496867070707581,978.0,1
2,18,329.0,1440.0,0.2433808860832715,1693.0,0
1,13,400.0,4029.0,0.4961485432834901,1811.0,0
1,15,736.0,3756.0,0.5707419321413323,1045.0,0
1,4,471.0,3928.0,0.4023255691037558,793.0,0
1,14,390.0,325.0,0.0256344768382035,925.0,0
1,11,250.0,5258.0,0.9863575996239874,453.0,0
1,24,400.0,2971.0,0.4961485432834901,1006.0,1
0,18,222.0,5373.0,0.5735915372950674,143.0,1
1,20,606.0,4775.0,0.8860605173148624,1994.0,1
1,5,335.0,1613.0,0.1733440066327154,1074.0,0
1,6,400.0,4945.0,0.4961485432834901,506.0,0
1,3,244.0,4853.0,0.0612120067328637,1045.0,0
2,20,655.0,5954.0,0.7836524271943707,416.0,1
2,14,67.0,604.0,0.8286876848138193,1628.0,1
3,3,495.0,4047.0,0.6389947337323099,1426.0,0
3,23,699.0,2894.0,0.4183303043929377,379.0,1
1,11,659.0,6.0,0.1575788216533774,1945.0,0
1,24,376.0,2705.0,0.7324978706470417,1253.0,1
1,5,467.0,2344.0,0.4205722806529234,1915.0,0
1,0,577.0,2508.0,0.5077241611623263,113.0,0
1,3,37.0,4164.0,0.3248371908526162,903.0,0
2,22,318.0,818.0,0.900990056160059,864.0,1
1,19,710.0,4139.0,0.5830911731262816,434.0,1
0,19,668.0,244.0,0.3729379197060812,1983.0,1
1,21,39.0,1539.0,0.7182661720307009,991.0,1
3,15,439.0,2809.0,0.8960057529775612,1803.0,1
0,2,293.0,4558.0,0.2327391908103465,1872.0,1
0,23,498.0,3869.0,0.4259265407769721,1370.0,1
3,18,666.0,123.0,0.9838880655125976,1694.0,1
3,11,367.0,4878.0,0.2960841297507188,1775.0,0
0,6,247.0,5354.0,0.5049692145046811,1002.0,1
1,6,460.0,2884.0,0.5231458630562849,915.0,0
1,4,738.0,1034.0,0.8349496385835762,1333.0,0
1,18,444.0,2298.0,0.4937848800393207,489.0,0
1,21,512.0,4087.0,0.9707693106185742,110.0,1
1,24,374.0,3059.0,0.8210433486675183,1563.0,1
2,24,250.0,3529.0,0.3309117023865716,599.0,1
1,0,177.0,431.0,0.522654841873387,691.0,0
1,12,759.0,5927.0,0.8785160848757086,1991.0,1
1,17,89.0,3295.0,0.2759123446598581,1514.0,0
1,12,115.0,2530.0,0.1124093400103971,621.0,0
1,11,93.0,2971.0,0.6190490048309227,1006.0,0
1,0,82.0,4010.0,0.2958865759720352,198.0,0
2,22,333.0,5149.0,0.5635297303936709,1690.0,1
2,2,650.0,2034.0,0.8176251014861446,667.0,0
1,16,497.0,3049.0,0.340587034416576,350.0,0
1,17,413.0,644.0,0.1191472528401181,1267.0,0
1,15,84.0,183.0,0.511398635164552,536.0,0
1,20,685.0,3738.0,0.7138687357227941,447.0,1
2,9,262.0,2971.0,0.2117775868962581,1006.0,0
0,1,14.0,4939.0,0.942978486427931,1915.0,1
1,8,171.0,2971.0,0.6881452126528682,1006.0,0
3,13,400.0,2.0,0.4961485432834901,1127.0,0
1,17,784.0,5508.0,0.7979328881532265,1464.0,0
1,1,523.0,5585.0,0.2004343181489354,217.0,0
3,7,304.0,2971.0,0.0581272821083544,1006.0,0
1,16,340.0,5067.0,0.91358757767036,45.0,0
1,22,594.0,5608.0,0.9325706331665572,395.0,1
1,24,49.0,1602.0,0.3909002587009461,855.0,1
2,1,232.0,1649.0,0.0855138609497053,1680.0,0
0,17,400.0,2003.0,0.4961485432834901,362.0,1
1,9,457.0,5820.0,0.527216669152172,1415.0,0
1,0,564.0,2770.0,0.0286254327136259,1670.0,0
3,16,530.0,5875.0,0.6244064224135608,431.0,0
1,10,673.0,4802.0,0.3140118284173222,1622.0,0
1,14,213.0,2027.0,0.9981380153173904,1058.0,0
2,20,372.0,2971.0,0.9256582268804806,1006.0,1
1,7,669.0,3255.0,0.6257041535410598,1174.0,0
1,23,337.0,2971.0,0.7594939985399908,1006.0,1
1,8,663.0,1185.0,0.5622059982435168,1090.0,0
0,4,489.0,2428.0,0.5629363924088014,1916.0,1
1,9,791.0,4719.0,0.6769863374002515,1225.0,0
3,24,436.0,2971.0,0.6407626127702805,1006.0,1
1,16,120.0,3640.0,0.2748092746448051,368.0,0
1,4,758.0,4829.0,0.8364934465469243,208.0,0
2,5,500.0,3332.0,0.1612126338549271,1473.0,0
1,15,445.0,3599.0,0.8215294812011945,1317.0,0
3,24,400.0,1728.0,0.4961485432834901,329.0,1
1,16,148.0,3783.0,0.5639096986012947,146.0,0
1,13,701.0,4844.0,0.3252391785970357,962.0,0
1,3,378.0,2977.0,0.482295094986822,239.0,0
1,21,87.0,5178.0,0.3235150157640817,1740.0,1
1,8,197.0,4557.0,0.4404172270863286,893.0,0
3,6,129.0,3281.0,0.0671614472435485,1852.0,0
2,15,469.0,647.0,0.4319389933839297,650.0,0
3,6,696.0,5101.0,0.7815340130769997,1404.0,0
1,2,15.0,2860.0,0.6920840683543923,71.0,0
1,24,638.0,5460.0,0.3117012441593429,270.0,1
1,21,735.0,3526.0,0.7160812067318056,621.0,1
2,16,91.0,3723.0,0.5904162381341905,930.0,0
1,23,796.0,1678.0,0.2000471986201939,1076.0,1
0,6,26.0,355.0,0.5018706635513905,52.0,1
1,21,790.0,213.0,0.4943672553151761,985.0,1
2,6,744.0,3691.0,0.7837788153498072,528.0,0
0,4,740.0,2439.0,0.1537403000372379,595.0,1
2,5,622.0,3659.0,0.3644264380843091,1769.0,0
1,19,419.0,4541.0,0.4867033426716444,1248.0,1
3,18,245.0,5936.0,0.6551920240072859,211.0,0
1,2,585.0,3240.0,0.2260910868294087,861.0,0
1,20,595.0,479.0,0.4781911134815734,277.0,1
3,4,448.0,1424.0,0.7787208420174297,1875.0,0
2,15,572.0,2941.0,0.3288552353994507,322.0,0
3,9,234.0,835.0,0.2639015711053644,574.0,0
3,6,463.0,4129.0,0.8074628641001581,494.0,0
1,6,690.0,204.0,0.3931509179641389,380.0,0
1,6,791.0,2297.0,0.1393502548805547,1605.0,0
1,10,280.0,3708.0,0.6580886243698907,95.0,0
0,18,151.0,427.0,0.1862486080733636,99.0,1
1,2,364.0,4206.0,0.1647603430841674,783.0,0
1,1,206.0,4138.0,0.5845237819847315,1057.0,0
0,4,100.0,2184.0,0.8888176209575065,760.0,1
1,9,629.0,4283.0,0.323556621275158,1680.0,0
2,7,694.0,2971.0,0.5339627382408576,1006.0,0
1,6,170.0,2178.0,0.4743251100154086,1692.0,0
1,17,98.0,2440.0,0.77260173146644,1296.0,0
1,5,509.0,2965.0,0.6629981103616684,382.0,0
1,7,468.0,3196.0,0.6957882611529441,188.0,0
1,2,249.0,3573.0,0.6337971519455302,1200.0,0
1,1,253.0,5622.0,0.4322693069593625,624.0,0
1,14,306.0,4101.0,0.8222450356458192,359.0,0
0,18,615.0,5933.0,0.9585264132301524,1729.0,1
1,1,679.0,3333.0,0.5717478666695089,1716.0,0
3,6,779.0,675.0,0.959925972416603,1988.0,1
1,14,400.0,1196.0,0.4961485432834901,1495.0,0
2,22,702.0,57.0,0.7250192973244352,1613.0,1
1,19,445.0,1871.0,0.602164095090553,1927.0,1
3,15,156.0,3747.0,0.0763578582476345,685.0,0
1,7,134.0,3083.0,0.9500895215374208,953.0,0
1,12,497.0,3034.0,0.5138985811770928,1194.0,0
0,12,543.0,1685.0,0.6395066915732632,626.0,1
1,21,218.0,3973.0,0.0314667166525989,1044.0,1
1,5,279.0,4386.0,0.1579957576321847,571.0,0
1,12,450.0,2162.0,0.0147502646799857,994.0,0
1,20,180.0,2129.0,0.271944867725101,1246.0,1
1,12,455.0,2971.0,0.7487185102335697,1006.0,0
1,2,400.0,2134.0,0.4961485432834901,1496.0,0
0,12,111.0,174.0,0.171162181138904,868.0,1
3,2,465.0,5536.0,0.8640627148122448,1724.0,1
1,5,34.0,5163.0,0.9338245314031292,1341.0,0
1,2,298.0,4353.0,0.4129816775465887,1150.0,0
1,22,174.0,1605.0,0.0193080279997619,709.0,1
1,12,682.0,3184.0,0.6328953311970771,253.0,0
1,20,6.0,5535.0,0.0719606446917081,484.0,1
3,10,170.0,570.0,0.7007568155850663,1626.0,0
1,21,739.0,1205.0,0.1396185334798139,179.0,1
1,21,214.0,3937.0,0.9286632584350166,1277.0,1
1,6,400.0,1135.0,0.4961485432834901,166.0,0
1,5,482.0,1817.0,0.6506328381428327,575.0,0
1,8,96.0,2424.0,0.6024368870123126,1263.0,0
1,0,764.0,4981.0,0.4852044139934487,1862.0,0
1,23,4.0,2014.0,0.7998839674025907,1532.0,1
2,16,658.0,5650.0,0.2993389029650412,1077.0,0
1,19,676.0,415.0,0.9317099776159624,1063.0,1
1,5,683.0,19.0,0.0850503315815844,797.0,0
1,22,729.0,2971.0,0.9285160403857065,1006.0,1
1,11,770.0,5091.0,0.8286327531661177,41.0,0
1,24,400.0,1849.0,0.4961485432834901,1786.0,1
3,12,532.0,1166.0,0.7047174442209465,860.0,0
0,3,357.0,2355.0,0.8336844178711139,1931.0,1
3,17,267.0,67.0,0.8929981647332401,115.0,0
3,2,367.0,1787.0,0.3824072819793968,975.0,0
0,9,787.0,3988.0,0.97956673582303,561.0,1
1,18,748.0,2513.0,0.8996828075383226,1300.0,0
1,7,499.0,548.0,0.0374114953625498,1389.0,0
2,24,750.0,4806.0,0.0560239568255822,518.0,1
1,3,473.0,4894.0,0.8745519058816219,1387.0,0
1,11,156.0,3887.0,0.4585572173918465,540.0,0
1,16,784.0,2617.0,0.0723424303625153,777.0,0
1,3,404.0,756.0,0.4682644889245535,1483.0,0
1,3,492.0,2971.0,0.1615069020855152,1006.0,0
1,14,387.0,3934.0,0.631141736822548,107.0,0
0,10,633.0,2895.0,0.8496382916780578,1156.0,1
1,17,1.0,615.0,0.6325718524383327,1914.0,0
2,10,392.0,713.0,0.327624511392049,1296.0,0
1,13,38.0,4226.0,0.954131308314132,751.0,0
1,18,788.0,5830.0,0.7431908500398378,1609.0,0
3,11,271.0,1575.0,0.503551905503983,1469.0,0
1,11,637.0,3910.0,0.1085954302118089,213.0,0
1,11,532.0,2971.0,0.0736178647538416,1006.0,0
1,11,430.0,5647.0,0.2138971686461949,1713.0,0
1,3,400.0,5463.0,0.4961485432834901,1904.0,0
1,22,790.0,4098.0,0.2074454080141832,993.0,1
3,16,676.0,2971.0,0.134309177130827,1006.0,0
1,1,400.0,4759.0,0.4961485432834901,873.0,0
3,6,705.0,5647.0,0.7500611970567768,1886.0,1
1,13,491.0,2626.0,0.3224767969175776,1711.0,0
1,18,82.0,3877.0,0.5123262879931055,775.0,0
3,8,400.0,5900.0,0.4961485432834901,66.0,0
0,22,265.0,1401.0,0.9938327543395716,925.0,1
1,4,129.0,4090.0,0.1254823544371506,477.0,0
1,15,562.0,3631.0,0.6180850871356397,406.0,0
3,21,329.0,4907.0,0.920211235104422,83.0,1
1,19,305.0,1399.0,0.5276442030814434,1239.0,1
1,13,88.0,4039.0,0.0645564087705832,1225.0,0
3,18,669.0,27.0,0.6074580220375781,1141.0,0
1,4,603.0,3125.0,0.4460283903442507,1794.0,0
1,8,354.0,1022.0,0.8068272350668271,493.0,0
1,18,38.0,1427.0,0.8012852274959256,1553.0,1
2,1,331.0,4785.0,0.2830918973032048,1141.0,0
2,1,624.0,2887.0,0.665322127036314,1926.0,0
1,4,268.0,196.0,0.9924023238646364,424.0,0
1,24,411.0,1172.0,0.8687905957748187,922.0,1
0,8,691.0,1017.0,0.0910065256782752,1269.0,1
3,18,303.0,2971.0,0.1694292575789283,1006.0,0
1,23,688.0,2035.0,0.5498074766349029,1588.0,1
1,13,712.0,3295.0,0.5854226679081158,747.0,0
0,19,735.0,2805.0,0.4435100041020559,465.0,1
0,18,113.0,2971.0,0.8363693604150747,1006.0,1
0,21,320.0,1349.0,0.0850970011078314,1994.0,1
2,8,205.0,36.0,0.8330917204023061,430.0,0
1,4,457.0,5099.0,0.8919465944806851,912.0,0
3,22,484.0,4802.0,0.812153089032318,272.0,1
3,9,782.0,4131.0,0.6032442960953727,1509.0,0
1,20,320.0,3418.0,0.731158030794239,169.0,1
1,7,611.0,2963.0,0.1117117919579222,1462.0,0
1,0,40.0,532.0,0.1778153547167367,1934.0,0
1,8,400.0,2971.0,0.4961485432834901,1006.0,0
1,23,720.0,5570.0,0.5816711557776343,44.0,1
3,1,487.0,2330.0,0.531932814069372,393.0,1
1,24,668.0,2254.0,0.7317856598781948,705.0,1
1,19,525.0,3736.0,0.5488587490262816,731.0,1
1,23,34.0,2971.0,0.3234638848467356,1006.0,1
1,3,70.0,4447.0,0.8928500716816076,305.0,0
1,24,554.0,1184.0,0.7592603471818282,879.0,1
1,14,711.0,2829.0,0.6215215026051881,577.0,0
0,10,236.0,1246.0,0.1911217625717591,414.0,1
1,5,521.0,5386.0,0.2595136507857846,197.0,0
1,17,107.0,5867.0,0.7605414126227095,627.0,0
3,22,564.0,2893.0,0.6818333237979545,796.0,1
1,4,261.0,4194.0,0.3535450036201799,357.0,0
3,14,582.0,3007.0,0.1028124803601699,1978.0,0
1,13,476.0,981.0,0.8540334099057727,769.0,0
1,18,161.0,106.0,0.0747074316265192,831.0,0
1,16,575.0,1474.0,0.889105142517239,854.0,0
3,16,607.0,3748.0,0.2611610809718643,1792.0,0
1,21,337.0,3675.0,0.4411067738429672,1670.0,1
1,15,328.0,945.0,0.5777677896215178,1345.0,0
1,7,609.0,2971.0,0.6524103260366477,1006.0,0
0,5,400.0,479.0,0.4961485432834901,1477.0,1
3,19,769.0,5026.0,0.0537837038759302,1296.0,1
1,11,400.0,4222.0,0.4961485432834901,651.0,0
1,22,547.0,311.0,0.2979999018237692,1996.0,1
0,11,579.0,5759.0,0.8445074736309739,1510.0,1
1,15,118.0,2323.0,0.8024351934568791,260.0,0
1,5,761.0,984.0,0.333728130385311,1876.0,0
3,11,259.0,4237.0,0.8937209984895825,960.0,0
1,8,432.0,2031.0,0.1464706319542063,1442.0,0
0,21,339.0,798.0,0.4766892521673704,1808.0,1
1,10,537.0,4613.0,0.917149842070332,1987.0,1
1,7,58.0,1649.0,0.3667437617249297,1458.0,0
1,12,325.0,4326.0,0.5835162127145958,1026.0,0
1,12,52.0,5382.0,0.561194054044294,285.0,0
3,24,275.0,4247.0,0.987333290759474,1479.0,1
3,20,582.0,69.0,0.9099011297725796,427.0,1
1,7,635.0,2971.0,0.542551419331512,1006.0,0
1,3,633.0,5064.0,0.9020150702206882,1252.0,0
3,5,504.0,2414.0,0.0276707790065554,1595.0,0
1,7,268.0,4431.0,0.4571650837794261,133.0,0
1,18,494.0,2615.0,0.9890698251360892,335.0,0
1,9,262.0,2885.0,0.033949574387772,927.0,0
1,0,689.0,4987.0,0.5010671862918658,1296.0,0
1,12,741.0,1397.0,0.7352155031178732,905.0,0
1,14,649.0,2971.0,0.1806900560108808,1006.0,0
1,4,167.0,2540.0,0.7868860657989167,1128.0,0
2,11,619.0,5811.0,0.2283530540009681,670.0,0
1,11,400.0,699.0,0.4961485432834901,319.0,0
1,11,603.0,2120.0,0.5249282435218464,1874.0,0
1,8,639.0,3151.0,0.697677524957933,751.0,0
1,15,318.0,5621.0,0.9193914666402276,1796.0,1
0,14,122.0,1007.0,0.3563164505988008,422.0,1
2,24,431.0,3201.0,0.5188916479041253,873.0,1
3,13,251.0,1323.0,0.209319928086508,1111.0,0
1,18,662.0,522.0,0.6544006102846852,118.0,0
3,1,629.0,40.0,0.3532410107853083,1960.0,1
1,0,112.0,1605.0,0.7253939571084306,1795.0,0
1,4,784.0,5690.0,0.0312906661056429,377.0,0
1,9,354.0,1992.0,0.9979747827373724,196.0,0
3,13,31.0,1343.0,0.3719428311662555,1760.0,0
0,6,400.0,2971.0,0.4961485432834901,1006.0,1
1,6,250.0,2224.0,0.3624279375064292,571.0,0
2,2,400.0,4782.0,0.4961485432834901,1673.0,0
1,4,735.0,1136.0,0.9471058265279132,1204.0,0
1,5,400.0,86.0,0.4961485432834901,737.0,0
2,6,143.0,215.0,0.0156821709933357,1668.0,0
1,0,175.0,4168.0,0.3987299301053402,83.0,0
3,5,290.0,1931.0,0.6790217352812539,1937.0,0
1,1,411.0,519.0,0.988820090693609,603.0,0
2,22,599.0,2989.0,0.2649877827506435,1821.0,1
1,19,474.0,5911.0,0.4515204239226548,335.0,1
1,19,261.0,1656.0,0.4288133537804603,1356.0,1
2,5,42.0,5849.0,0.0437878154532516,1295.0,0
1,5,715.0,4306.0,0.8075410215567761,737.0,0
1,10,64.0,5740.0,0.2083180404897933,1198.0,0
1,13,741.0,5362.0,0.8651186519662842,1829.0,1
2,17,663.0,2877.0,0.2803090295079173,1267.0,0
1,8,413.0,4219.0,0.911895176845898,1897.0,1
1,11,582.0,4194.0,0.4583408032083279,1294.0,0
1,7,31.0,374.0,0.526252401889881,884.0,0
1,16,661.0,3904.0,0.0796594645976531,1922.0,0
1,7,77.0,2956.0,0.0553194017638367,470.0,0
1,3,731.0,3940.0,0.0665568821978517,746.0,0
1,17,186.0,4367.0,0.2936365431885868,589.0,0
3,20,792.0,230.0,0.4933447353176765,1235.0,1
3,21,779.0,4585.0,0.9156118891854824,625.0,1
1,22,539.0,3434.0,0.2738497456603083,1245.0,1
1,21,250.0,1008.0,0.1954322102691916,357.0,1
1,7,648.0,197.0,0.7086397234014352,1520.0,0
1,20,786.0,3840.0,0.2967085013616685,1613.0,1
3,3,754.0,5815.0,0.3873163733687816,1339.0,0
1,15,624.0,5059.0,0.8595554214964938,137.0,0
3,10,695.0,1395.0,0.6907466056038888,982.0,0
3,15,102.0,964.0,0.3705027684587211,1658.0,0
3,22,400.0,3007.0,0.4961485432834901,1156.0,1
1,0,463.0,704.0,0.8202141265155607,218.0,0
2,5,229.0,315.0,0.4259418269778292,749.0,0
2,19,29.0,3133.0,0.6077275399309415,69.0,1
1,9,330.0,2527.0,0.1850571703696607,1596.0,0
0,10,256.0,4594.0,0.7467991304491226,113.0,1
1,3,412.0,5422.0,0.1315261269407222,1362.0,0
3,2,246.0,5273.0,0.1356121548023479,1733.0,0
1,21,38.0,3094.0,0.2330691394766245,1270.0,1
1,17,63.0,5491.0,0.5013247584213706,1725.0,0
0,22,175.0,5755.0,0.0137934185641535,478.0,1
3,24,440.0,4484.0,0.4516484425990072,1376.0,1
1,3,391.0,2295.0,0.2658995174805667,247.0,0
1,11,481.0,3119.0,0.6122695228237448,631.0,0
1,13,621.0,1811.0,0.9857786157116704,77.0,0
1,13,78.0,4513.0,0.8134166643971111,918.0,0
3,0,141.0,1014.0,0.6053082839349564,325.0,0
1,22,148.0,4619.0,0.1563851413250852,1314.0,1
2,20,236.0,2786.0,0.170290316947581,562.0,1
1,13,366.0,4068.0,0.2905801035104355,128.0,0
1,21,569.0,2587.0,0.6946868317482479,433.0,1
1,6,410.0,5439.0,0.5485573691483122,563.0,0
1,2,504.0,3249.0,0.1800981460512968,1077.0,0
1,23,86.0,2357.0,0.5634030205956997,605.0,1
1,13,653.0,2115.0,0.0670870265905527,1747.0,0
3,16,527.0,4921.0,0.4194685948715283,1835.0,1
1,23,400.0,4719.0,0.4961485432834901,1476.0,1
1,5,220.0,4485.0,0.0400482756699249,51.0,0
1,16,786.0,2971.0,0.1632240846587991,1006.0,0
1,6,439.0,3344.0,0.2691615933190665,845.0,0
1,23,153.0,1367.0,0.6379071404539526,1193.0,1
1,24,774.0,2069.0,0.1866647503809183,100.0,1
0,5,467.0,2554.0,0.8726431728690975,183.0,1
2,1,285.0,2850.0,0.1644269098086267,608.0,0
1,2,361.0,2083.0,0.3386528008833402,1680.0,0
2,7,734.0,4641.0,0.1963065255526956,1867.0,0
1,22,324.0,5773.0,0.5653835373738014,1537.0,1
1,14,400.0,4942.0,0.4961485432834901,1376.0,0
1,21,400.0,2089.0,0.4961485432834901,998.0,1
3,11,400.0,4003.0,0.4961485432834901,846.0,0
1,6,66.0,2464.0,0.8203281921900542,1332.0,0
2,4,485.0,3816.0,0.0193074485746719,802.0,0
2,14,169.0,3261.0,0.6049406266672495,1105.0,0
1,4,395.0,1876.0,0.9745056212222246,1588.0,1
1,3,400.0,192.0,0.4961485432834901,925.0,0
1,14,579.0,1599.0,0.9965291408737807,761.0,0
1,12,628.0,5466.0,0.2150775530101402,1033.0,0
3,12,495.0,428.0,0.5237148882960276,1361.0,0
3,0,161.0,2971.0,0.3717204954213675,1006.0,0
1,18,606.0,4888.0,0.1692347229125489,251.0,0
1,20,195.0,1446.0,0.945596955717048,999.0,1
1,24,585.0,223.0,0.9257479427119728,928.0,1
0,16,148.0,2696.0,0.3560329560439651,1226.0,1
1,12,621.0,2971.0,0.5336816374792074,1006.0,0
1,1,400.0,1843.0,0.4961485432834901,717.0,0
3,11,610.0,776.0,0.6542383745663708,1111.0,0
1,22,391.0,5311.0,0.9036959099782518,1856.0,1
